Flow,Packet,Class,Arrival,Deadline,Execution Time,Gate Open,Gate Close,Response Time,Status,Scheduled,Deadline Met,Solver_Execution_Time_Seconds,Solver_Execution_Time_Minutes,Solver_Status,Objective_Value,Stopping_Reason
F29,P29_2,1,200000,400000,1860,300835.0,302695.0,102695.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F29,P29_3,8,400000,600000,1860,518422.0,520282.0,120282.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F29,P29_4,1,600000,800000,1860,677536.0,679396.0,79396.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F29,P29_5,1,800000,1000000,1860,945397.0,947257.0,147257.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F29,P29_6,8,1000000,1200000,1860,1162954.0,1164814.0,164814.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F3,P3_1,5,0,400000,5526,200534.0,206060.0,206060.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F3,P3_2,5,400000,800000,5526,638920.0,644446.0,244446.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F3,P3_3,8,800000,1200000,5526,852699.0,858225.0,58225.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F30,P30_1,3,0,400000,967,118912.0,119879.0,119879.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F30,P30_2,3,400000,800000,967,543066.0,544033.0,144033.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F30,P30_3,8,800000,1200000,967,882228.0,883195.0,83195.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F31,P31_1,7,0,200000,8097,55336.0,63433.0,63433.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F31,P31_2,7,200000,400000,8097,278070.0,286167.0,86167.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F31,P31_3,8,400000,600000,8097,410666.0,418763.0,18763.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F31,P31_4,7,600000,800000,8097,658587.0,666684.0,66684.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F31,P31_5,7,800000,1000000,8097,909587.0,917684.0,117684.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F31,P31_6,8,1000000,1200000,8097,1036047.0,1044144.0,44144.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F32,P32_1,2,0,400000,6066,166366.0,172432.0,172432.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F32,P32_2,2,400000,800000,6066,563479.0,569545.0,169545.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F32,P32_3,8,800000,1200000,6066,846537.0,852603.0,52603.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F33,P33_1,4,0,200000,2223,42345.0,44568.0,44568.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F33,P33_2,4,200000,400000,2223,302791.0,305014.0,105014.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F33,P33_3,8,400000,600000,2223,516103.0,518326.0,118326.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F33,P33_4,4,600000,800000,2223,691396.0,693619.0,93619.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F33,P33_5,4,800000,1000000,2223,935073.0,937296.0,137296.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F33,P33_6,8,1000000,1200000,2223,1160635.0,1162858.0,162858.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F34,P34_1,5,0,400000,1235,209162.0,210397.0,210397.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F34,P34_2,5,400000,800000,1235,647548.0,648783.0,248783.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F34,P34_3,8,800000,1200000,1235,880897.0,882132.0,82132.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F35,P35_1,5,0,200000,1162,106644.0,107806.0,107806.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F35,P35_2,5,200000,400000,1162,350989.0,352151.0,152151.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F35,P35_3,8,400000,600000,1162,523500.0,524662.0,124662.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F35,P35_4,5,600000,800000,1162,695364.0,696526.0,96526.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F35,P35_5,5,800000,1000000,1162,988136.0,989298.0,189298.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F35,P35_6,8,1000000,1200000,1162,1168032.0,1169194.0,169194.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F36,P36_1,1,0,400000,816,89411.0,90227.0,90227.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F36,P36_2,1,400000,800000,816,496441.0,497257.0,97257.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F36,P36_3,8,800000,1200000,816,885235.0,886051.0,86051.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F37,P37_1,2,0,400000,2411,172528.0,174939.0,174939.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F37,P37_2,2,400000,800000,2411,570337.0,572748.0,172748.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F37,P37_3,8,800000,1200000,2411,872723.0,875134.0,75134.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F38,P38_1,6,0,400000,1615,110349.0,111964.0,111964.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F38,P38_2,6,400000,800000,1615,561072.0,562687.0,162687.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F38,P38_3,8,800000,1200000,1615,877677.0,879292.0,79292.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F39,P39_1,1,0,50000,2647,0.0,2647.0,2647.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F39,P39_2,1,50000,100000,2647,90323.0,92970.0,42970.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F39,P39_3,8,100000,150000,2647,147353.0,150000.0,50000.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F39,P39_4,1,150000,200000,2647,184020.0,186667.0,36667.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F39,P39_5,1,200000,250000,2647,240323.0,242970.0,42970.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F39,P39_6,8,250000,300000,2647,258019.0,260666.0,10666.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F39,P39_7,1,300000,350000,2647,340323.0,342970.0,42970.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F39,P39_8,1,350000,400000,2647,361552.0,364199.0,14199.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F39,P39_9,8,400000,450000,2647,407923.0,410570.0,10570.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F39,P39_10,1,450000,500000,2647,497353.0,500000.0,50000.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F39,P39_11,1,500000,550000,2647,542207.0,544854.0,44854.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F39,P39_12,8,550000,600000,2647,587766.0,590413.0,40413.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F39,P39_13,1,600000,650000,2647,600000.0,602647.0,2647.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F39,P39_14,1,650000,700000,2647,685410.0,688057.0,38057.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F39,P39_15,8,700000,750000,2647,707126.0,709773.0,9773.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F39,P39_16,1,750000,800000,2647,797257.0,799904.0,49904.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F39,P39_17,1,800000,850000,2647,800000.0,802647.0,2647.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F39,P39_18,8,850000,900000,2647,897353.0,900000.0,50000.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F39,P39_19,1,900000,950000,2647,947353.0,950000.0,50000.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F39,P39_20,1,950000,1000000,2647,984195.0,986842.0,36842.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F39,P39_21,8,1000000,1050000,2647,1017510.0,1020157.0,20157.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F39,P39_22,1,1050000,1100000,2647,1090323.0,1092970.0,42970.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F39,P39_23,1,1100000,1150000,2647,1107126.0,1109773.0,9773.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F39,P39_24,8,1150000,1200000,2647,1187766.0,1190413.0,40413.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F4,P4_1,4,0,400000,2429,113452.0,115881.0,115881.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F4,P4_2,4,400000,800000,2429,497353.0,499782.0,99782.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F4,P4_3,8,800000,1200000,2429,870198.0,872627.0,72627.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F40,P40_1,6,0,400000,600,112756.0,113356.0,113356.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F40,P40_2,6,400000,800000,600,569641.0,570241.0,170241.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F40,P40_3,8,800000,1200000,600,888931.0,889531.0,89531.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F41,P41_1,7,0,200000,2836,68673.0,71509.0,71509.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F41,P41_2,7,200000,400000,2836,289898.0,292734.0,92734.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F41,P41_3,8,400000,600000,2836,513171.0,516007.0,116007.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F41,P41_4,7,600000,800000,2836,679492.0,682328.0,82328.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F41,P41_5,7,800000,1000000,2836,921415.0,924251.0,124251.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F41,P41_6,8,1000000,1200000,2836,1157703.0,1160539.0,160539.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F42,P42_1,5,0,200000,7909,91260.0,99169.0,99169.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F42,P42_2,5,200000,400000,7909,292830.0,300739.0,100739.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F42,P42_3,8,400000,600000,7909,418859.0,426768.0,26768.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F42,P42_4,5,600000,800000,7909,650582.0,658491.0,58491.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F42,P42_5,5,800000,1000000,7909,937392.0,945301.0,145301.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F42,P42_6,8,1000000,1200000,7909,1132219.0,1140128.0,140128.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F43,P43_1,2,0,100000,6207,15528.0,21735.0,21735.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F43,P43_2,2,100000,200000,6207,193793.0,200000.0,100000.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F43,P43_3,8,200000,300000,6207,224529.0,230736.0,30736.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F43,P43_4,2,300000,400000,6207,365494.0,371701.0,71701.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F43,P43_5,2,400000,500000,6207,481274.0,487481.0,87481.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F43,P43_6,8,500000,600000,6207,573540.0,579747.0,79747.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F43,P43_7,2,600000,700000,6207,609773.0,615980.0,15980.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F43,P43_8,2,700000,800000,6207,743697.0,749904.0,49904.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F43,P43_9,8,800000,900000,6207,809773.0,815980.0,15980.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F43,P43_10,2,900000,1000000,6207,993793.0,1000000.0,100000.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F43,P43_11,2,1000000,1100000,6207,1029744.0,1035951.0,35951.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F43,P43_12,8,1100000,1200000,6207,1173540.0,1179747.0,79747.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F44,P44_1,2,0,400000,6683,159587.0,166270.0,166270.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F44,P44_2,2,400000,800000,6683,551150.0,557833.0,157833.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F44,P44_3,8,800000,1200000,6683,826734.0,833417.0,33417.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F45,P45_1,5,0,400000,2910,206156.0,209066.0,209066.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F45,P45_2,5,400000,800000,2910,644542.0,647452.0,247452.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F45,P45_3,8,800000,1200000,2910,861348.0,864258.0,64258.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F46,P46_1,1,0,400000,2813,52427.0,55240.0,55240.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F46,P46_2,1,400000,800000,2813,487577.0,490390.0,90390.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F46,P46_3,8,800000,1200000,2813,867289.0,870102.0,70102.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F47,P47_1,2,0,200000,6627,26352.0,32979.0,32979.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F47,P47_2,2,200000,400000,6627,341724.0,348351.0,148351.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F47,P47_3,8,400000,600000,6627,502813.0,509440.0,109440.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F47,P47_4,2,600000,800000,6627,683897.0,690524.0,90524.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F47,P47_5,2,800000,1000000,6627,950989.0,957616.0,157616.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F47,P47_6,8,1000000,1200000,6627,1147345.0,1153972.0,153972.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F48,P48_1,5,0,400000,600,277374.0,277974.0,277974.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F48,P48_2,5,400000,800000,600,649886.0,650486.0,250486.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F48,P48_3,8,800000,1200000,600,889627.0,890227.0,90227.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F5,P5_1,7,0,200000,3539,65038.0,68577.0,68577.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F5,P5_2,7,200000,400000,3539,286263.0,289802.0,89802.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F5,P5_3,8,400000,600000,3539,509536.0,513075.0,113075.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F5,P5_4,7,600000,800000,3539,666780.0,670319.0,70319.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F5,P5_5,7,800000,1000000,3539,917780.0,921319.0,121319.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F5,P5_6,8,1000000,1200000,3539,1154068.0,1157607.0,157607.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F6,P6_1,4,0,200000,1102,71605.0,72707.0,72707.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F6,P6_2,4,200000,400000,1102,352247.0,353349.0,153349.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F6,P6_3,8,400000,600000,1102,525957.0,527059.0,127059.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F6,P6_4,4,600000,800000,1102,696622.0,697724.0,97724.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F6,P6_5,4,800000,1000000,1102,986938.0,988040.0,188040.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F6,P6_6,8,1000000,1200000,1102,1170489.0,1171591.0,171591.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F7,P7_1,1,0,400000,6187,46144.0,52331.0,52331.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F7,P7_2,1,400000,800000,6187,447759.0,453946.0,53946.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F7,P7_3,8,800000,1200000,6187,840254.0,846441.0,46441.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F8,P8_1,1,0,400000,8281,33075.0,41356.0,41356.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F8,P8_2,1,400000,800000,8281,436355.0,444636.0,44636.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F8,P8_3,8,800000,1200000,8281,,,,BE - Not Scheduled,No,N/A,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F9,P9_1,2,0,400000,600,193097.0,193697.0,193697.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F9,P9_2,2,400000,800000,600,572844.0,573444.0,173444.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
F9,P9_3,8,800000,1200000,600,886843.0,887443.0,87443.0,Scheduled - Deadline Met,Yes,Yes,79.29618096351624,1.3216030160586039,2,88.0,Proven Optimal (Gap = 0%)
